"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"243","@upirocks @jefrinichol Gw bingung, adakah yang salah? Untuk film sebaik #SriAsih , sangat layak ditonton lebih bany… https://t.co/7ZqiCjGCPB",FALSE,1,"upirocks",2022-11-22 15:19:42,TRUE,"1594619539450650625","1595074551225978880","80512175","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","noel_apple",0,FALSE,FALSE,NA,NA
"244","Ya Allah semoga jodohku kayak Pevita Pearce.

Maaf banget Sri Asih menurut aku gak bagus🥲🥲 tapi Pevita cantik banget demi allah ya Rabb😭",FALSE,0,NA,2022-11-22 15:19:17,FALSE,NA,"1595074447421370368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bintaangpradana",0,FALSE,FALSE,NA,NA
"245","Mau nonton Sri Asih 😔",FALSE,0,NA,2022-11-22 15:18:57,FALSE,NA,"1595074361509449729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thisisEH",0,FALSE,FALSE,NA,NA
"246","Sri Asih bagus ges dah gitu aja, tp jgn dicomparenya sama Marvel ya mon map 😛",FALSE,0,NA,2022-11-22 15:18:07,FALSE,NA,"1595074150972141574",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","monicafeby",0,FALSE,FALSE,NA,NA
"247","WEH KALIAN HARUS NONTON SRI ASIH MASA NGGA SIHHH:)))

MASI DI BIOSKOP SEBELUM TURUN LAYAR BURU NONTON!!! https://t.co/mAdn60Z1AP",FALSE,0,NA,2022-11-22 15:17:20,FALSE,NA,"1595073952959041539",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bagusacsr",0,FALSE,FALSE,NA,NA
"248","Kalo yg ini, calon Sri Asih yg msh struggle ngelawan amarahnya...

Keren km Ris, semangat trs sampe jd Sri Asih ya!… https://t.co/MXHQn0ZFKX",FALSE,3,NA,2022-11-22 15:14:57,TRUE,NA,"1595073355539173377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Riskaas25",0,FALSE,FALSE,NA,NA
"249","Sri Asih rate : 7,5

(+) jumpscarednya tepat sasaran &amp; mungkin akan lumayan intriguing untuk orang yang tidak terla… https://t.co/gGUw9vfFIe",FALSE,0,NA,2022-11-22 15:14:54,TRUE,NA,"1595073341563764737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zayinashh",0,FALSE,FALSE,NA,NA
"250","Sri Asih menjadi film kedua Bumilangit Cinematic Universe (BCU) yang tayang di bioskop. Kehadirannya membuka semest… https://t.co/woTCoLl2eU",FALSE,207,NA,2022-11-22 15:13:09,TRUE,NA,"1595072899865534464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkOushiza",65,FALSE,FALSE,NA,NA
"251","T-E-R-H-A-R-U-B-G-T nonton #SriAsih ternyata perfilman Indonesia bisa bikin film yang pake CGI/effect se-K-E-R-E-N… https://t.co/7RzmrDoIhj",FALSE,0,NA,2022-11-22 15:12:02,TRUE,NA,"1595072619996499969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","intanshahnaz",0,FALSE,FALSE,NA,NA
"252","kasian sekali ibumu tidak mengajarkan mu cara menghargai perempuan.-sri asih",FALSE,0,NA,2022-11-22 15:11:49,FALSE,NA,"1595072567676751872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","radyanizki",0,FALSE,FALSE,NA,NA
"253","Mau ngikutin BCU ah. Mari kita mulai dengan nonton Gundala sebelum Sri Asih 👍 https://t.co/di2w0H0YkJ",FALSE,1,NA,2022-11-22 15:11:04,FALSE,NA,"1595072377410400256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cursingname",0,FALSE,FALSE,NA,NA
"254","nonton sri asih karna penasaran mbak pev sama mbak dian. habis nonton malah tetep tersepona nya sama reza rahadian 😩",FALSE,0,"chunfin",2022-11-22 15:09:58,FALSE,"1595071848144076802","1595072102801231874","84747914","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chunfin",0,FALSE,FALSE,NA,NA
"255","@moviemenfes Sri Asih
Mencuri Raden Saleh
Pengabdi Setan 2
Ngeri Ngeri Sedap
Perfect Strangers",FALSE,1,"moviemenfes",2022-11-22 15:09:51,FALSE,"1594981520808169472","1595072071788380161","1565895180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcviast",1,FALSE,FALSE,NA,NA
"256","@jokoanwar Bang @jokoanwar tolong jawab, Bang. Emang bisa anak yg diasuh di Panti Asuhan Katholik belajar agama Isl… https://t.co/CAFh7DNIIM",FALSE,1,"jokoanwar",2022-11-22 15:09:42,TRUE,"1595069883892436992","1595072033003552769","18862596","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","er2en",0,FALSE,FALSE,NA,NA
"257","Nonton hari ini d sponsori oleh @danddellions 
Terima kasih traktiran na. 🤣

Setelah ntn td utk Sri asih ku kasih r… https://t.co/GjwlJ09VcY",FALSE,0,NA,2022-11-22 15:08:16,TRUE,NA,"1595071674357280768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","narum3_chan",0,FALSE,FALSE,NA,NA
"258","nonton the menu atau sri asih ya ☹️",FALSE,0,"chiggiyi",2022-11-22 15:08:13,FALSE,"1595071513174355969","1595071661614632960","1580089212040200193","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chiggiyi",0,FALSE,FALSE,NA,NA
"259","Sri Asih bagus gak?",FALSE,0,NA,2022-11-22 15:07:43,FALSE,NA,"1595071533533126656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hex_wombat9",0,FALSE,FALSE,NA,NA
"260","@moviemenfes Mencuri Raden Saleh
Sri Asih",FALSE,0,"moviemenfes",2022-11-22 15:07:09,FALSE,"1594981520808169472","1595071390235127811","1565895180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","spideysweb_",0,FALSE,FALSE,NA,NA
"261","Keliatan dgn Sri Asih emang berhasil bgt nyambungin universe-nya dgn Gundala. 
Tapi kalo liat filmnya doang, ada ba… https://t.co/dMHd3n7NcI",FALSE,0,"mahfuzra29",2022-11-22 15:05:48,TRUE,"1595070621712797699","1595071051201150976","563864301","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mahfuzra29",0,FALSE,FALSE,NA,NA
"262","Adegan gelut Sri Asih edun sih cuy",FALSE,1,NA,2022-11-22 15:05:27,FALSE,NA,"1595070962113781761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Faaaaaaathiya",0,FALSE,FALSE,NA,NA
"263","Sri asih okelah/10 sih buat film indo yah,+nya cginya udah mulai smooth, ceritanya jelas arahnya mau dibawa kemana, akting pemainnya okkk",FALSE,0,NA,2022-11-22 15:05:13,FALSE,NA,"1595070906745106432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lathisyaanindya",0,FALSE,FALSE,NA,NA
"264","Sri asih ada si jimin 🤣",FALSE,0,NA,2022-11-22 15:03:02,FALSE,NA,"1595070354417979394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kookthmilk",0,FALSE,FALSE,NA,NA
"265","ingetin aku buat review sri asih lupa mulu dari jumat kmrn",FALSE,0,NA,2022-11-22 14:59:32,FALSE,NA,"1595069475669229569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mangkokayammmm",0,FALSE,FALSE,NA,NA
"266","@jokoanwar bang, sri asih bagusssh. Remake Panji manusia milenium VS muka rusak bang ❤️‍🔥❤️‍🔥",FALSE,0,"jokoanwar",2022-11-22 14:58:51,FALSE,"1594623778528428032","1595069303694700547","18862596","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zumbaislife77",0,FALSE,FALSE,NA,NA
"267","@KalaBatara1 @WawanSE79906999 @dihansuu Itu kan pendapat lu, klo gw bilang sama dengan kualitas Gatotkaca salahnya… https://t.co/Zx4GfnUM3T",FALSE,0,"KalaBatara1",2022-11-22 14:56:16,TRUE,"1595066821455269889","1595068652642267139","1557555072946827265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","er2en",0,FALSE,FALSE,NA,NA
"268","tokoh itu juga sudah di tease lewat komik webtoon Sri Asih celesial goddess https://t.co/XOM4E9XLt1",FALSE,3,"Jamesisrk",2022-11-22 14:55:51,FALSE,"1595068369312436226","1595068546731544576","1176756706274971648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jamesisrk",0,FALSE,FALSE,NA,NA
"269","sri asih keren sih, karakter utamanya apalagi, they did very well. cuma sayangnya ada beberapa part yang menurutku… https://t.co/Bk8fZKfWin",FALSE,0,NA,2022-11-22 14:55:49,TRUE,NA,"1595068540830502913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","craszhing",0,FALSE,FALSE,NA,NA
"270","@er2en @WawanSE79906999 @dihansuu Mana bisa lu sama ratakan dengan kualitas CGI Sri Asih yang adegan fightnya di te… https://t.co/AyxnQ6NUmY",FALSE,0,"KalaBatara1",2022-11-22 14:54:31,TRUE,"1595066821455269889","1595068213318254599","1557555072946827265","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KalaBatara1",0,FALSE,FALSE,NA,NA
"271","Cari temen nonton Wakanda atau Sri Asih #gaysemarang",FALSE,0,NA,2022-11-22 14:54:30,FALSE,NA,"1595068209807626240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jojo71281",0,FALSE,FALSE,NA,NA
"272","@Pardi02578215 @entong373 Hahahaa sri asih 🤣",FALSE,0,"Pardi02578215",2022-11-22 14:47:09,FALSE,"1595065722832826372","1595066360882925570","1205144477842563072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roizdreamer",0,FALSE,FALSE,NA,NA
"273","Tapi Sri Asih cantik banget. Argh.",FALSE,0,NA,2022-11-22 14:46:28,FALSE,NA,"1595066187180048385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angrhelaa",0,FALSE,FALSE,NA,NA
"274","Yuk F nonton sri asih besok, sender M
Bills on me
oyi",FALSE,3,NA,2022-11-22 14:45:01,FALSE,NA,"1595065820920414208",NA,"<a href=""https://twitter.com/ngalamfess"" rel=""nofollow"">Sender Ngalamfess</a>","ngalamfess",0,FALSE,FALSE,NA,NA
"275","Setelah nonton, asik banget baca penjelasan ini, kalau dipikir-pikir emang ada kaitannya kuat juga juga ya sama tim… https://t.co/IEPvENEokz",FALSE,2,NA,2022-11-22 14:44:16,TRUE,NA,"1595065634173304833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArielKhidir",0,FALSE,FALSE,NA,NA
"276","timbang nonton piala dunia tak nonton sri asih wae, nyawang pevita malah adem https://t.co/SsVdRjEneS",FALSE,1,NA,2022-11-22 14:44:09,FALSE,NA,"1595065602942849026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theluckiestboy",0,FALSE,FALSE,NA,NA
"277","Dalam rangka mendukung Industri perfilman Indonesia. Pak @erickthohir menonton film Sri Asih Superhero asli Indones… https://t.co/t6I4pdxiFP",FALSE,6,NA,2022-11-22 14:43:59,TRUE,NA,"1595065559993188354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bwinsandi3",5,FALSE,FALSE,NA,NA
"278","Pusing nonton Sri Asih. Scriptnya sungguhlah 😭",FALSE,0,"dmangg",2022-11-22 14:43:22,FALSE,"1595052964104011776","1595065405152063489","98564972","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmangg",0,FALSE,FALSE,NA,NA
"279","Sri asih katanya bagus yh??",FALSE,2,NA,2022-11-22 14:42:13,FALSE,NA,"1595065117435056130",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bigbubbleeee",0,FALSE,FALSE,NA,NA
"280","@allhailbcu bro? Sri Asih tayang bro.",FALSE,0,"onetweetsthings",2022-11-22 14:41:01,FALSE,"1595064544409563136","1595064816686989313","1034795800520314881","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","onetweetsthings",0,FALSE,FALSE,NA,NA
"281","@proofinthedoof @jlcx5_2 @ChelleHeath @kmarieehayy @BriennaC7 @KRYPTIC_K1 Sri asih pergi ke pasar https://t.co/AbGoeg6zBV",FALSE,0,"proofinthedoof",2022-11-22 14:39:59,FALSE,"1593489197016371201","1595064557273505792","2820741398","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vSantetOnline7",0,FALSE,FALSE,NA,NA
"282","Cuma kalau gaya fightnya Sri Asih lebih anggun kayanya keren. Sesuai namanya, bertarung dengan penuh welas asih(?)… https://t.co/7BoWk1nlpa",FALSE,0,"angrhelaa",2022-11-22 14:37:25,TRUE,"1595063680353599488","1595063907969863682","927298741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angrhelaa",0,FALSE,FALSE,NA,NA
"283","lagi rame malam ffi pemuja sri asih masih ae belain filmnya

halah kntl",FALSE,0,NA,2022-11-22 14:37:11,FALSE,NA,"1595063849690226688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mengnonton",0,FALSE,FALSE,NA,NA
"284","Sri Asih keren, Mba @upirocks 👏.
Masih takjub ama adega reza dikerubunin pevita.

Semoga lanjut terus BCU dari Tira… https://t.co/b4Ws1RDgJC",FALSE,0,NA,2022-11-22 14:36:27,TRUE,NA,"1595063664951922688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfiansyh",0,FALSE,FALSE,NA,NA
"285","ngga berekspektasi tinggi sama sri asih tapi wow ngga mengecewakan, keren banget!!",FALSE,0,NA,2022-11-22 14:35:25,FALSE,NA,"1595063406482317312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sagisaurus",0,FALSE,FALSE,NA,NA
"286","sri asih kek tai, 2jam cuma bikin bosen masih mending gundala. 
yang bilang sri asih bagus, selera filmnya jelek :(((",FALSE,0,NA,2022-11-22 14:34:28,FALSE,NA,"1595063167339868166",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yusufdjx",0,FALSE,FALSE,NA,NA
"287","Sri Asih kereeen

Kawal bumilangit cinematic universe sampe lengkap semua! https://t.co/wRoF8pjn8t",FALSE,2,NA,2022-11-22 14:29:19,FALSE,NA,"1595061870448312323",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ojanhafidz",0,FALSE,FALSE,NA,NA
"288","Sri Asih #SriAsih https://t.co/YHsGZhSR71… https://t.co/V1VhmxXxRz",FALSE,2,"TaufiqZ0",2022-11-22 14:28:01,TRUE,"1591332110014779392","1595061542642651136","1443094217366990849","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TaufiqZ0",0,FALSE,FALSE,NA,NA
"289","sri asih was a 6/10 cukup oke",FALSE,0,NA,2022-11-22 14:27:23,FALSE,NA,"1595061383019708416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makeshiftsundae",0,FALSE,FALSE,NA,NA
"290","sri asih bagus deh sukaa 🫶 abis ini mesti nonton virgo 😹 https://t.co/KeLBs0iQuo",FALSE,1,NA,2022-11-22 14:26:58,FALSE,NA,"1595061277931765760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mansaerrr_",0,FALSE,FALSE,NA,NA
"291","Marah bukan sifat saya
- Sri Asih

Jelas bukan gue",FALSE,0,NA,2022-11-22 14:26:47,FALSE,NA,"1595061233392050177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shezkul",0,FALSE,FALSE,NA,NA
"292","@kisahkalut “Bisa  jadi,  Misha.”  nyengir  lebar  Sri  Asih  tunjukkan.

“Tapi  yang  saya  dengar-dengar,  masing… https://t.co/QZZDbS7wpo",FALSE,0,"kisahkalut",2022-11-22 14:26:42,TRUE,"1594724145816043522","1595061213817630721","1060685181147697152","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sampunsedo",0,FALSE,FALSE,NA,NA
"293","@er2en @Jagoan_Kancil Ayuk ajak teman-teman lain untuk nonton Sri asih…. Biar makin banyak yang nonton dan kelanjut… https://t.co/4yDM2QaH4g",FALSE,2,"er2en",2022-11-22 14:25:00,TRUE,"1595059044850573316","1595060785965064194","78179356","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","garis2biru",0,FALSE,FALSE,NA,NA
"294","@sriasihofficial Sekedar saran aja bang @jokoanwar  @sriasihofficial  @upirocks 
Gimana kalo ngadain promo buat 100… https://t.co/oRe9B8h8hA",FALSE,0,"sriasihofficial",2022-11-22 14:24:24,TRUE,"1594950247872360449","1595060633925566464","1161529197921222658","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MisugaruCoffee",0,FALSE,FALSE,NA,NA
"295","@taetae0709 @moviemenfes Emg. Krn pas scene akhir kan cristin hakim bilang. Ada org yg punya kekuatan seperti sri a… https://t.co/Ya04Nuvguq",FALSE,2,"taetae0709",2022-11-22 14:23:20,TRUE,"1594952379786756096","1595060366354038784","1140218108172365825","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mad49841873",0,FALSE,FALSE,NA,NA
"296","@_kaIkuIus Empati  daripada  Vyela  telah  tersampaikan  secara  serta  merta,  dan  sontak  membuat  suasana  hati… https://t.co/LwcQg07JeD",FALSE,0,"_kaIkuIus",2022-11-22 14:23:05,TRUE,"1593969102548217856","1595060304257626113","1421069369799438339","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sampunsedo",0,FALSE,FALSE,NA,NA
"297","Sri Asih, pilemnya bagus tapi kelamaannnn jadi aku gelisah wwkwkk. Antara gelisah karena kelamaan atau karena kebel… https://t.co/fBS1HqH6iA",FALSE,0,NA,2022-11-22 14:22:52,TRUE,NA,"1595060249719078912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","totekkkkk",0,FALSE,FALSE,NA,NA
"298","Nonton Sri Asih yuk?",FALSE,26,NA,2022-11-22 14:22:24,FALSE,NA,"1595060130118500359",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xobille",0,FALSE,FALSE,NA,NA
"299","@moviemenfes Sri asih sih, pgn bgt nnton itu",FALSE,1,"moviemenfes",2022-11-22 14:22:00,FALSE,"1594976486607319040","1595060030495391744","1565895180","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qoneta82",0,FALSE,FALSE,NA,NA
"300","32. Sri Asih termasuk nggak, nih? Alasannya buat nambahin personil wanita tangguh di MCU!",FALSE,1,"ThenaMVU",2022-11-22 14:21:52,FALSE,"1595059993476096001","1595059996332392449","1592757459533193216","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThenaMVU",0,FALSE,FALSE,NA,NA
"301","Sri Asih vs Moon knight x Dementor #SriAsih",FALSE,0,NA,2022-11-22 14:21:47,FALSE,NA,"1595059977043038209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","achanim",0,FALSE,FALSE,NA,NA
"302","@moviemenfes Sri asih pasti wkwk",FALSE,0,"moviemenfes",2022-11-22 14:21:46,FALSE,"1594895954154377216","1595059971464785920","1565895180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fatur33138093",0,FALSE,FALSE,NA,NA
"303","@Jagoan_Kancil Dan sekali lagi, gw bukan mau menilai buruk film #SriAsih ini, karena gw klo bilang bagus ya bagus.… https://t.co/N2GHEyhF0f",FALSE,4,"Jagoan_Kancil",2022-11-22 14:18:05,TRUE,"1595057083958829057","1595059044850573316","773464499835641856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","er2en",0,FALSE,FALSE,NA,NA
"304","Sri Asih bagus banget, gak sia2 ngebut deadline ngejar film jam 18:30. Biar tanggal tua juga 50 ribu worth it sekaleee ❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥",FALSE,0,NA,2022-11-22 14:17:12,FALSE,NA,"1595058822607171585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zumbaislife77",0,FALSE,FALSE,NA,NA
"305","AKHIRNYA GUE NONTON SRI ASIH JUGA! KEREN BANGET CUY FILM NYA",FALSE,0,NA,2022-11-22 14:16:58,FALSE,NA,"1595058761860685824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ijiurbae",0,FALSE,FALSE,NA,NA
"306","BLACK dapat memanggil arwah para leluhurnya untuk mengendalikan ruang, diantaranya melipatgandakan diri, ukuran, da… https://t.co/wyBPbZJzhP",FALSE,0,NA,2022-11-22 14:16:57,TRUE,NA,"1595058757708304384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dongyeou",0,FALSE,FALSE,NA,NA
"307","@aipsun Udah nonton Sri Asih?",FALSE,0,"aipsun",2022-11-22 14:15:59,FALSE,"1595038455549300736","1595058514258726912","72821507","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dennymset",0,FALSE,FALSE,NA,NA
"308","Berakhir dengan Sri Asih
#SriAsih #nontonSriAsih",FALSE,1,NA,2022-11-22 14:13:41,FALSE,NA,"1595057937986490369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dani44dee",0,FALSE,FALSE,NA,NA
"309","Abis nonton Sri Asih, mudah kan? 👍",FALSE,0,NA,2022-11-22 14:11:58,FALSE,NA,"1595057504605863943",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elvanbroch",0,FALSE,FALSE,NA,NA
"310","@er2en Untuk satu adegan kabur dari atas itu aku setuju. Tapi secara keseluruhan cgi di Sri Asih jauh lebih banyak dan bagus",FALSE,1,"er2en",2022-11-22 14:10:18,FALSE,"1595053889761546243","1595057083958829057","78179356","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jagoan_Kancil",0,FALSE,FALSE,NA,NA
"311","Sri Asih - Spoiler with No Context https://t.co/mjldtQDQCh",FALSE,0,NA,2022-11-22 14:10:03,FALSE,NA,"1595057021560176641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vnzxxrr",0,FALSE,FALSE,NA,NA
"312","@moviemenfes 1. Mencuri Raden Saleh
2. Qodrat
3. Sri Asih
4. Ngeri-ngeri sedap
5. Pengabdi Setan 2",FALSE,0,"moviemenfes",2022-11-22 14:09:54,FALSE,"1594981520808169472","1595056986277969921","1565895180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wisangg40375972",0,FALSE,FALSE,NA,NA
"313","@WawanSE79906999 @upirocks @jokoanwar Ampas atau gak sebuah film...itu opini selera pribadi lu TOLOL , gw juga bero… https://t.co/23rZ42bwDP",FALSE,0,"WawanSE79906999",2022-11-22 14:08:06,TRUE,"1595052714505179136","1595056530012848128","1174392054979252224","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Godemon7",0,FALSE,FALSE,NA,NA
"314","Yuk Nonton Sri Asih 🔥🔥🔥 #SriAsih https://t.co/5WgJxp3Cde",FALSE,2,NA,2022-11-22 14:07:00,FALSE,NA,"1595056254657122304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_lilsabi_",0,FALSE,FALSE,NA,NA
"315","@Jagoan_Kancil Logika aja deh, hollywood filmnya dunia, budget ratusan juta dollar.. sri asih film lokal, paling ma… https://t.co/ruddaDc09x",FALSE,1,"Jagoan_Kancil",2022-11-22 14:05:16,TRUE,"1595033318164135937","1595055818189451264","773464499835641856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anggra1Hikmatul",0,FALSE,FALSE,NA,NA
"316","Okay, biar fair, gw akan jelasin kenapa menurut gw CGI #SriAsih itu biasa aja, gw paling ga suka efek letusan gunun… https://t.co/LNVyliihNw",FALSE,0,NA,2022-11-22 14:05:10,TRUE,NA,"1595055794944282625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","er2en",0,FALSE,FALSE,NA,NA
"317","Joko Anwar selaku produser inovatif Jagat Sinema Bumilangit angkat suara soal pertanyaan akan masa depan karakter D… https://t.co/jXn2BY93To",FALSE,0,NA,2022-11-22 14:04:32,TRUE,NA,"1595055634356977664",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","redaksidetail",0,FALSE,FALSE,NA,NA
"318","@BlackHades10 kostum masih bagusan Sri asih sama Gundala ah wkwkw",FALSE,0,"BlackHades10",2022-11-22 14:03:22,FALSE,"1595055185487097863","1595055341070422016","1256255143760150528","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PenulisAUbaru",0,FALSE,FALSE,NA,NA
"319","@druuuiig @fadhlillahii Kan nggak harus plek kayak di komik.
Roh Setan di komik juga musuhnya Godam, bukan Sri Asih.",FALSE,0,"druuuiig",2022-11-22 14:02:45,FALSE,"1595054735140454401","1595055183939391488","1337637957277163521","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bicaraboxoffice",0,FALSE,FALSE,NA,NA
"320","Revaldo di sri asih jga🥰",FALSE,0,NA,2022-11-22 14:02:42,FALSE,NA,"1595055171129995264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luckiestmy",0,FALSE,FALSE,NA,NA
"321","@moviemenfes 1. PENGABDI Setan 2
2. Mencuri Raden Saleh 
3. Srimulat : Hil yang Mustahal 
4. Sri Asih
5. Perfect Stranger",FALSE,0,"moviemenfes",2022-11-22 14:01:30,FALSE,"1594981520808169472","1595054870784000001","1565895180","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","summerneideu",0,FALSE,FALSE,NA,NA
"322","Ini Sri Asih salah satu member Agnation gak sih? Hahaha YTTA",FALSE,0,NA,2022-11-22 14:01:09,FALSE,NA,"1595054782577795074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","langkahkakinova",0,FALSE,FALSE,NA,NA
"323","@gamabvnta Situasi memang sudah tidak terkendali, ini saatnya kamu turun tangan ah shiap man. Musnahkan para korupt… https://t.co/VBpt3YuNef",FALSE,0,"gamabvnta",2022-11-22 13:56:29,TRUE,"1595052050051891201","1595053607849979904","1427480261999038474","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yestueday",0,FALSE,FALSE,NA,NA
